Age,Gender,Education_Level_Code,Education_Level,Job Title,Years of Experience,Salary,Country,Race,Senior,PPP_Index,Salary_PPP_Adjusted,Fake_Job_Risk
44.0,Male,,Master's Degree,Senior Project Engineer,11.0,170000.0,Australia,Australian,1.0,1.05,161904.7619047619,1
30.0,Male,5.0,High School,Senior Project Engineer,11.0,103947.0,Australia,Asian,1.0,1.05,98997.14285714286,0
44.0,Female,,Master's Degree,Senior Project Engineer,12.0,170000.0,Australia,Asian,1.0,1.05,161904.7619047619,1
41.0,Male,3.0,PhD,Senior Project Engineer,12.0,165000.0,Australia,Australian,1.0,1.05,157142.85714285713,0
36.0,Female,,Master's Degree,Senior Project Engineer,12.0,130356.0,Australia,Asian,1.0,1.05,124148.57142857142,0
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Australia,Australian,1.0,1.05,176190.47619047618,1
41.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Australia,White,1.0,1.05,176190.47619047618,1
41.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Australia,Australian,1.0,1.05,176190.47619047618,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Australia,Asian,1.0,1.05,176190.47619047618,1
41.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Australia,Asian,1.0,1.05,176190.47619047618,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Australia,White,1.0,1.05,176190.47619047618,1
37.0,Female,,Bachelor's Degree,Senior Project Engineer,13.0,137336.0,Australia,White,1.0,1.05,130796.19047619047,0
45.0,Male,3.0,PhD,Senior Project Engineer,14.0,185000.0,Australia,Asian,1.0,1.05,176190.47619047618,1
45.0,Male,3.0,PhD,Senior Project Engineer,14.0,185000.0,Australia,White,1.0,1.05,176190.47619047618,1
46.0,Male,3.0,PhD,Senior Project Engineer,14.0,180000.0,Australia,Asian,1.0,1.05,171428.57142857142,1
46.0,Male,3.0,PhD,Senior Project Engineer,14.0,180000.0,Australia,White,1.0,1.05,171428.57142857142,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,Australia,Australian,1.0,1.05,180952.38095238095,1
44.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,Australia,Australian,1.0,1.05,180952.38095238095,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,Australia,Asian,1.0,1.05,180952.38095238095,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,Australia,White,1.0,1.05,180952.38095238095,1
49.0,Male,3.0,PhD,Senior Project Engineer,15.0,185000.0,Australia,Australian,1.0,1.05,176190.47619047618,1
46.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,Australia,Australian,1.0,1.05,171428.57142857142,1
41.0,Male,,Master's Degree,Senior Project Engineer,15.0,143705.0,Australia,Asian,1.0,1.05,136861.90476190476,0
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Australia,Australian,1.0,1.05,180952.38095238095,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Australia,White,1.0,1.05,180952.38095238095,1
47.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Australia,Australian,1.0,1.05,180952.38095238095,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Australia,Asian,1.0,1.05,180952.38095238095,1
47.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Australia,Asian,1.0,1.05,180952.38095238095,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,Australia,Australian,1.0,1.05,176190.47619047618,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,Australia,Asian,1.0,1.05,176190.47619047618,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,Australia,White,1.0,1.05,176190.47619047618,1
44.0,Female,3.0,PhD,Senior Project Engineer,16.0,190000.0,Australia,Australian,1.0,1.05,180952.38095238095,1
49.0,Female,3.0,PhD,Senior Project Engineer,17.0,195000.0,Australia,Australian,1.0,1.05,185714.2857142857,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,Australia,White,1.0,1.05,185714.2857142857,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,Australia,Asian,1.0,1.05,185714.2857142857,1
50.0,Male,3.0,PhD,Senior Project Engineer,18.0,195000.0,Australia,Australian,1.0,1.05,185714.2857142857,1
50.0,Male,3.0,PhD,Senior Project Engineer,18.0,195000.0,Australia,White,1.0,1.05,185714.2857142857,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,Australia,White,1.0,1.05,190476.19047619047,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,Australia,Australian,1.0,1.05,190476.19047619047,1
41.0,Female,,Bachelor's Degree,Senior Project Engineer,20.0,151315.0,Australia,Australian,1.0,1.05,144109.52380952382,0
48.0,Female,,Bachelor's Degree,Senior Project Engineer,21.0,163209.0,Australia,Australian,1.0,1.05,155437.14285714284,0
45.0,Female,,Bachelor's Degree,Senior Project Engineer,22.0,171036.0,Australia,Australian,1.0,1.05,162891.42857142855,1
45.0,Female,,Bachelor's Degree,Senior Project Engineer,22.0,171468.0,Australia,Asian,1.0,1.05,163302.85714285713,1
48.0,Female,,Bachelor's Degree,Senior Project Engineer,22.0,168691.0,Australia,Asian,1.0,1.05,160658.09523809524,1
46.0,Male,,Bachelor's Degree,Senior Project Engineer,23.0,181699.0,Australia,Asian,1.0,1.05,173046.66666666666,1
50.0,Female,,Bachelor's Degree,Senior Project Engineer,25.0,177177.0,Australia,White,1.0,1.05,168740.0,1
46.0,Male,,Bachelor's Degree,Senior Project Engineer,25.0,166958.0,Australia,White,1.0,1.05,159007.61904761905,1
55.0,Male,,Bachelor's Degree,Senior Project Engineer,28.0,193964.0,Australia,Asian,1.0,1.05,184727.61904761905,1
52.0,Male,,Master's Degree,Senior Project Engineer,28.0,187120.0,Australia,White,1.0,1.05,178209.52380952382,1
23.0,Female,,Bachelor's Degree,Senior Project Engineer,0.0,52831.0,Canada,White,1.0,1.1,48028.181818181816,0
24.0,Female,5.0,High School,Senior Project Engineer,1.0,52731.0,Canada,Black,1.0,1.1,47937.27272727272,0
30.0,Female,,Master's Degree,Senior Project Engineer,4.0,92438.0,Canada,Black,1.0,1.1,84034.54545454544,0
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,100867.0,Canada,Black,1.0,1.1,91697.27272727272,0
31.0,Male,,Master's Degree,Senior Project Engineer,6.0,125000.0,Canada,Asian,1.0,1.1,113636.36363636363,0
29.0,Male,,Bachelor's Degree,Senior Project Engineer,6.0,88035.0,Canada,Asian,1.0,1.1,80031.81818181818,0
29.0,Male,,Bachelor's Degree,Senior Project Engineer,6.0,88552.0,Canada,Black,1.0,1.1,80501.81818181818,0
32.0,Male,,Master's Degree,Senior Project Engineer,8.0,122354.0,Canada,White,1.0,1.1,111230.90909090909,0
33.0,Female,,Master's Degree,Senior Project Engineer,10.0,113334.0,Canada,Asian,1.0,1.1,103030.90909090909,0
33.0,Female,,Master's Degree,Senior Project Engineer,10.0,113334.0,Canada,White,1.0,1.1,103030.90909090909,0
42.0,Female,,Master's Degree,Senior Project Engineer,11.0,170000.0,Canada,Asian,1.0,1.1,154545.45454545453,1
41.0,Female,,Master's Degree,Senior Project Engineer,11.0,165000.0,Canada,Black,1.0,1.1,150000.0,0
44.0,Male,,Master's Degree,Senior Project Engineer,11.0,170000.0,Canada,White,1.0,1.1,154545.45454545453,1
44.0,Male,,Master's Degree,Senior Project Engineer,11.0,170000.0,Canada,Black,1.0,1.1,154545.45454545453,1
44.0,Male,,Master's Degree,Senior Project Engineer,11.0,170000.0,Canada,Asian,1.0,1.1,154545.45454545453,1
32.0,Male,,Master's Degree,Senior Project Engineer,11.0,128078.0,Canada,Asian,1.0,1.1,116434.54545454544,0
30.0,Male,5.0,High School,Senior Project Engineer,11.0,103947.0,Canada,Black,1.0,1.1,94497.27272727272,0
43.0,Male,,Master's Degree,Senior Project Engineer,12.0,165000.0,Canada,White,1.0,1.1,150000.0,0
44.0,Male,3.0,PhD,Senior Project Engineer,12.0,170000.0,Canada,Black,1.0,1.1,154545.45454545453,1
35.0,Female,,Bachelor's Degree,Senior Project Engineer,12.0,166375.0,Canada,Asian,1.0,1.1,151250.0,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Canada,Asian,1.0,1.1,168181.81818181818,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Canada,Black,1.0,1.1,168181.81818181818,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Canada,White,1.0,1.1,168181.81818181818,1
41.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,Canada,Black,1.0,1.1,168181.81818181818,1
46.0,Male,3.0,PhD,Senior Project Engineer,14.0,180000.0,Canada,Black,1.0,1.1,163636.36363636362,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,Canada,White,1.0,1.1,172727.2727272727,1
46.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,Canada,White,1.0,1.1,163636.36363636362,1
46.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,Canada,Asian,1.0,1.1,163636.36363636362,1
43.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,Canada,White,1.0,1.1,163636.36363636362,1
50.0,Male,3.0,PhD,Senior Project Engineer,16.0,195000.0,Canada,Asian,1.0,1.1,177272.72727272726,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Canada,Black,1.0,1.1,172727.2727272727,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Canada,White,1.0,1.1,172727.2727272727,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,Canada,Asian,1.0,1.1,172727.2727272727,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,Canada,Black,1.0,1.1,168181.81818181818,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,Canada,Asian,1.0,1.1,168181.81818181818,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,Canada,White,1.0,1.1,168181.81818181818,1
49.0,Female,3.0,PhD,Senior Project Engineer,17.0,195000.0,Canada,Black,1.0,1.1,177272.72727272726,1
49.0,Female,3.0,PhD,Senior Project Engineer,17.0,195000.0,Canada,White,1.0,1.1,177272.72727272726,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,Canada,Black,1.0,1.1,177272.72727272726,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,Canada,Asian,1.0,1.1,177272.72727272726,1
50.0,Male,3.0,PhD,Senior Project Engineer,18.0,195000.0,Canada,Asian,1.0,1.1,177272.72727272726,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,Canada,Asian,1.0,1.1,181818.1818181818,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,Canada,White,1.0,1.1,181818.1818181818,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,Canada,Black,1.0,1.1,181818.1818181818,1
43.0,Male,,Bachelor's Degree,Senior Project Engineer,20.0,142421.0,Canada,Black,1.0,1.1,129473.63636363635,0
45.0,Female,,Bachelor's Degree,Senior Project Engineer,21.0,167015.0,Canada,White,1.0,1.1,151831.81818181818,1
45.0,Female,3.0,PhD,Senior Project Engineer,21.0,181285.0,Canada,White,1.0,1.1,164804.54545454544,1
45.0,Female,,Bachelor's Degree,Senior Project Engineer,22.0,171468.0,Canada,Black,1.0,1.1,155880.0,1
49.0,Female,5.0,High School,Senior Project Engineer,25.0,154207.0,Canada,White,1.0,1.1,140188.1818181818,0
47.0,Male,,Master's Degree,Senior Project Engineer,25.0,178859.0,Canada,White,1.0,1.1,162599.09090909088,1
47.0,Male,,Master's Degree,Senior Project Engineer,25.0,178859.0,Canada,Asian,1.0,1.1,162599.09090909088,1
50.0,Female,,Bachelor's Degree,Senior Project Engineer,25.0,177862.0,Canada,White,1.0,1.1,161692.72727272726,1
54.0,Male,,Bachelor's Degree,Senior Project Engineer,29.0,191915.0,Canada,Asian,1.0,1.1,174468.1818181818,1
53.0,Other,5.0,High School,Senior Project Engineer,31.0,166109.0,Canada,White,1.0,1.1,151008.1818181818,1
23.0,Female,,Bachelor's Degree,Senior Project Engineer,0.0,52831.0,China,White,1.0,1.0,52831.0,0
28.0,Female,,Bachelor's Degree,Senior Project Engineer,3.0,70397.0,China,Korean,1.0,1.0,70397.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,4.0,92438.0,China,White,1.0,1.0,92438.0,0
28.0,Female,,Bachelor's Degree,Senior Project Engineer,4.0,82944.0,China,Chinese,1.0,1.0,82944.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,106278.0,China,Korean,1.0,1.0,106278.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,100867.0,China,Chinese,1.0,1.0,100867.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,101733.0,China,White,1.0,1.0,101733.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,101733.0,China,Chinese,1.0,1.0,101733.0,0
31.0,Male,,Master's Degree,Senior Project Engineer,6.0,125000.0,China,Chinese,1.0,1.0,125000.0,0
31.0,Male,,Master's Degree,Senior Project Engineer,6.0,125000.0,China,Korean,1.0,1.0,125000.0,0
31.0,Male,,Master's Degree,Senior Project Engineer,6.0,125000.0,China,White,1.0,1.0,125000.0,0
35.0,Male,,Master's Degree,Senior Project Engineer,8.0,101332.0,China,White,1.0,1.0,101332.0,0
32.0,Male,,Master's Degree,Senior Project Engineer,8.0,122354.0,China,Korean,1.0,1.0,122354.0,0
33.0,Female,,Master's Degree,Senior Project Engineer,10.0,113334.0,China,White,1.0,1.0,113334.0,0
44.0,Male,,Master's Degree,Senior Project Engineer,11.0,170000.0,China,White,1.0,1.0,170000.0,1
36.0,Female,,Master's Degree,Senior Project Engineer,11.0,134482.0,China,Korean,1.0,1.0,134482.0,0
44.0,Female,,Master's Degree,Senior Project Engineer,12.0,170000.0,China,White,1.0,1.0,170000.0,1
43.0,Male,3.0,PhD,Senior Project Engineer,12.0,165000.0,China,Chinese,1.0,1.0,165000.0,0
35.0,Female,,Bachelor's Degree,Senior Project Engineer,12.0,166375.0,China,White,1.0,1.0,166375.0,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,China,Korean,1.0,1.0,185000.0,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,China,White,1.0,1.0,185000.0,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,China,Chinese,1.0,1.0,185000.0,1
38.0,Female,,Bachelor's Degree,Senior Project Engineer,13.0,131860.0,China,Chinese,1.0,1.0,131860.0,0
42.0,Male,3.0,PhD,Senior Project Engineer,14.0,175000.0,China,Korean,1.0,1.0,175000.0,1
45.0,Male,3.0,PhD,Senior Project Engineer,14.0,185000.0,China,Chinese,1.0,1.0,185000.0,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,China,Korean,1.0,1.0,190000.0,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,China,White,1.0,1.0,190000.0,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,China,Chinese,1.0,1.0,190000.0,1
36.0,Male,,Bachelor's Degree,Senior Project Engineer,14.0,119224.0,China,Korean,1.0,1.0,119224.0,0
46.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,China,Korean,1.0,1.0,180000.0,1
46.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,China,Chinese,1.0,1.0,180000.0,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,China,Korean,1.0,1.0,190000.0,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,China,White,1.0,1.0,190000.0,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,China,Korean,1.0,1.0,185000.0,1
46.0,Female,3.0,PhD,Senior Project Engineer,16.0,185000.0,China,White,1.0,1.0,185000.0,1
49.0,Female,3.0,PhD,Senior Project Engineer,17.0,195000.0,China,Chinese,1.0,1.0,195000.0,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,China,White,1.0,1.0,195000.0,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,China,Korean,1.0,1.0,195000.0,1
51.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,China,Chinese,1.0,1.0,200000.0,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,China,Korean,1.0,1.0,200000.0,1
49.0,Female,3.0,PhD,Senior Project Engineer,19.0,210000.0,China,Chinese,1.0,1.0,210000.0,1
43.0,Male,,Bachelor's Degree,Senior Project Engineer,20.0,143084.0,China,White,1.0,1.0,143084.0,0
43.0,Male,,Bachelor's Degree,Senior Project Engineer,20.0,162231.0,China,Chinese,1.0,1.0,162231.0,0
45.0,Female,,Bachelor's Degree,Senior Project Engineer,21.0,167015.0,China,White,1.0,1.0,167015.0,1
45.0,Female,,Bachelor's Degree,Senior Project Engineer,22.0,171468.0,China,Korean,1.0,1.0,171468.0,1
50.0,Female,,Master's Degree,Senior Project Engineer,22.0,182768.0,China,Chinese,1.0,1.0,182768.0,1
46.0,Male,,Bachelor's Degree,Senior Project Engineer,23.0,181699.0,China,White,1.0,1.0,181699.0,1
55.0,Female,,Bachelor's Degree,Senior Project Engineer,30.0,183020.0,China,Chinese,1.0,1.0,183020.0,1
53.0,Other,5.0,High School,Senior Project Engineer,31.0,166109.0,China,White,1.0,1.0,166109.0,1
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,100425.0,UK,White,1.0,1.2,83687.5,0
31.0,Male,,Master's Degree,Senior Project Engineer,6.0,125000.0,UK,White,1.0,1.2,104166.66666666667,0
30.0,Female,,Bachelor's Degree,Senior Project Engineer,6.0,89995.0,UK,Welsh,1.0,1.2,74995.83333333334,0
30.0,Female,,Master's Degree,Senior Project Engineer,6.0,107906.0,UK,Mixed,1.0,1.2,89921.66666666667,0
31.0,Male,,Master's Degree,Senior Project Engineer,7.0,135000.0,UK,White,1.0,1.2,112500.0,0
37.0,Male,,Master's Degree,Senior Project Engineer,9.0,145000.0,UK,White,1.0,1.2,120833.33333333334,0
32.0,Male,,Master's Degree,Senior Project Engineer,9.0,126916.0,UK,Mixed,1.0,1.2,105763.33333333334,0
33.0,Female,,Master's Degree,Senior Project Engineer,10.0,112439.0,UK,Mixed,1.0,1.2,93699.16666666667,0
33.0,Male,,Master's Degree,Senior Project Engineer,10.0,117314.0,UK,Mixed,1.0,1.2,97761.66666666667,0
44.0,Male,,Master's Degree,Senior Project Engineer,11.0,170000.0,UK,Welsh,1.0,1.2,141666.6666666667,1
41.0,Female,3.0,PhD,Senior Project Engineer,11.0,165000.0,UK,Asian,1.0,1.2,137500.0,0
41.0,Male,3.0,PhD,Senior Project Engineer,12.0,165000.0,UK,White,1.0,1.2,137500.0,0
46.0,Female,,Master's Degree,Senior Project Engineer,13.0,180000.0,UK,Welsh,1.0,1.2,150000.0,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,UK,Mixed,1.0,1.2,154166.6666666667,1
43.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,UK,Welsh,1.0,1.2,154166.6666666667,1
41.0,Male,3.0,PhD,Senior Project Engineer,13.0,185000.0,UK,White,1.0,1.2,154166.6666666667,1
46.0,Male,3.0,PhD,Senior Project Engineer,14.0,180000.0,UK,White,1.0,1.2,150000.0,1
46.0,Male,3.0,PhD,Senior Project Engineer,14.0,180000.0,UK,Welsh,1.0,1.2,150000.0,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,UK,White,1.0,1.2,158333.33333333334,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,UK,Asian,1.0,1.2,158333.33333333334,1
43.0,Female,3.0,PhD,Senior Project Engineer,14.0,190000.0,UK,Mixed,1.0,1.2,158333.33333333334,1
46.0,Male,3.0,PhD,Senior Project Engineer,15.0,180000.0,UK,White,1.0,1.2,150000.0,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,UK,White,1.0,1.2,158333.33333333334,1
46.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,UK,White,1.0,1.2,158333.33333333334,1
48.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,UK,Mixed,1.0,1.2,158333.33333333334,1
47.0,Male,3.0,PhD,Senior Project Engineer,16.0,190000.0,UK,Welsh,1.0,1.2,158333.33333333334,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,UK,Mixed,1.0,1.2,154166.6666666667,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,UK,Welsh,1.0,1.2,154166.6666666667,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,UK,Asian,1.0,1.2,154166.6666666667,1
45.0,Male,3.0,PhD,Senior Project Engineer,16.0,185000.0,UK,White,1.0,1.2,154166.6666666667,1
49.0,Female,3.0,PhD,Senior Project Engineer,17.0,195000.0,UK,Welsh,1.0,1.2,162500.0,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,UK,Welsh,1.0,1.2,162500.0,1
49.0,Male,3.0,PhD,Senior Project Engineer,17.0,195000.0,UK,Asian,1.0,1.2,162500.0,1
50.0,Male,3.0,PhD,Senior Project Engineer,18.0,195000.0,UK,White,1.0,1.2,162500.0,1
50.0,Male,3.0,PhD,Senior Project Engineer,18.0,195000.0,UK,Asian,1.0,1.2,162500.0,1
51.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,UK,Mixed,1.0,1.2,166666.6666666667,1
50.0,Male,3.0,PhD,Senior Project Engineer,19.0,200000.0,UK,Asian,1.0,1.2,166666.6666666667,1
45.0,Female,,Bachelor's Degree,Senior Project Engineer,21.0,167015.0,UK,Asian,1.0,1.2,139179.1666666667,1
45.0,Female,,Bachelor's Degree,Senior Project Engineer,21.0,167015.0,UK,White,1.0,1.2,139179.1666666667,1
49.0,Female,5.0,High School,Senior Project Engineer,25.0,154207.0,UK,Asian,1.0,1.2,128505.83333333334,0
51.0,Female,,Master's Degree,Senior Project Engineer,25.0,177913.0,UK,Asian,1.0,1.2,148260.83333333334,1
46.0,Male,,Bachelor's Degree,Senior Project Engineer,25.0,166958.0,UK,Welsh,1.0,1.2,139131.6666666667,1
50.0,Female,,Bachelor's Degree,Senior Project Engineer,25.0,177862.0,UK,Mixed,1.0,1.2,148218.33333333334,1
46.0,Male,,Bachelor's Degree,Senior Project Engineer,25.0,166958.0,UK,Asian,1.0,1.2,139131.6666666667,1
55.0,Male,,Bachelor's Degree,Senior Project Engineer,28.0,193964.0,UK,Asian,1.0,1.2,161636.6666666667,1
54.0,Male,,Bachelor's Degree,Senior Project Engineer,28.0,192292.0,UK,Asian,1.0,1.2,160243.33333333334,1
54.0,Male,,Bachelor's Degree,Senior Project Engineer,28.0,192292.0,UK,Mixed,1.0,1.2,160243.33333333334,1
23.0,Female,,Bachelor's Degree,Senior Project Engineer,0.0,52831.0,USA,Asian,1.0,1.0,52831.0,0
28.0,Female,,Bachelor's Degree,Senior Project Engineer,3.0,70397.0,USA,Hispanic,1.0,1.0,70397.0,0
28.0,Female,,Bachelor's Degree,Senior Project Engineer,3.0,70397.0,USA,Asian,1.0,1.0,70397.0,0
27.0,Male,,Bachelor's Degree,Senior Project Engineer,4.0,115000.0,USA,White,1.0,1.0,115000.0,0
28.0,Female,,Bachelor's Degree,Senior Project Engineer,4.0,70022.0,USA,White,1.0,1.0,70022.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,4.0,92438.0,USA,Hispanic,1.0,1.0,92438.0,0
30.0,Female,,Master's Degree,Senior Project Engineer,5.0,101733.0,USA,White,1.0,1.0,101733.0,0
31.0,Male,,Master's Degree,Senior Project Engineer,6.0,125000.0,USA,Hispanic,1.0,1.0,125000.0,0
